time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1608422400,24252.16,23095.72,23844.72,42981.99,1014224949.67,23467.06,direct,
1608508800,24077.7,22015.91,23467.06,75934.38,1750627321.07,22727.13,direct,
1608595200,23833.23,22378.26,22727.13,49685.46,1149767378.59,23823.32,direct,
1608681600,24082.98,22641.37,23823.32,66161.63,1552020951.78,23239.5,direct,
1608768000,23778.56,22716.45,23239.5,39804.23,923848542.66,23724.2,direct,
1608854400,24776.64,23417.43,23724.2,49655.15,1199894883.01,24707.98,direct,
1608940800,26780.61,24494.27,24707.98,62923.13,1611547513.19,26445.7,direct,
1609027200,28340.08,25805.96,26445.7,91052.09,2463390777.21,26249.27,direct,
1609113600,27461.63,26085.96,26249.27,52027.49,1402005893.58,27039.45,direct,
1609200000,27383.6,25864.25,27039.45,55477.49,1479551411.61,27360.78,direct,
1609286400,28990.2,27360.09,27360.78,70752.88,1993721842.2,28889.61,direct,
1609372800,29301.67,27957.13,28889.61,66915.03,1924969475.46,28972.4,direct,
1609459200,29666.33,28748.21,28972.4,50841.73,1487306218.52,29388.94,direct,
1609545600,33257.29,29036.26,29388.94,119214.75,3750440817.91,32203.64,direct,
1609632000,34789.34,32010.59,32203.64,93510.99,3132759314.54,33063.48,direct,
1609718400,33622.7,28493.29,33063.48,124909.68,3901979149.92,32030.55,direct,
1609804800,34487.44,29985.29,32030.55,93735.47,3037657026.2,34038.29,direct,
1609891200,36973.76,33404.2,34038.29,108190.73,3788317475.74,36849.86,direct,
1609977600,40365.87,36340.01,36849.86,124086.76,4753170180.55,39479.41,direct,
1610064000,41964.96,36640.51,39479.41,118077.27,4705592327.36,40636.24,direct,
1610150400,41400.48,38783.61,40636.24,55591.28,2241901362.12,40236.66,direct,
1610236800,41427.88,35283.65,40236.66,103220.32,3983391028.78,38202.08,direct,
1610323200,38266.42,30308.4,38202.08,240328.0,8100819368.26,35496.03,direct,
1610409600,36620.28,32522.98,35496.03,115232.53,3999535589.05,34058.4,direct,
1610496000,37809.67,32405.89,34058.4,91979.17,3198683391.78,37380.85,direct,
1610582400,40093.43,36751.89,37380.85,74972.21,2895085049.06,39155.58,direct,
1610668800,39695.43,34396.19,39155.58,89468.27,3288447634.87,36790.17,direct,
1610755200,37942.44,35395.88,36790.17,54226.28,1995053500.31,36025.26,direct,
1610841600,36860.67,33854.83,36025.26,50913.3,1806688237.48,35839.51,direct,
1610928000,37429.24,34784.4,35839.51,43063.97,1554686784.02,36623.04,direct,
1611014400,37867.53,35917.28,36623.04,48457.45,1787957383.29,35932.79,direct,
1611100800,36409.96,33519.59,35932.79,66302.02,2316775667.92,35501.38,direct,
1611187200,35619.6,30067.14,35501.38,125586.98,4042427455.09,30840.3,direct,
1611273600,33857.39,28817.3,30840.3,109210.12,3418228006.19,33008.02,direct,
1611360000,33484.73,31430.15,33008.02,39813.32,1287618530.17,32107.29,direct,
1611446400,33090.99,30957.56,32107.29,33650.76,1079875602.62,32283.66,direct,
1611532800,34881.18,31937.09,32283.66,59529.49,1989618039.07,32275.27,direct,
1611619200,32943.69,30853.17,32275.27,59770.06,1909630282.43,32516.52,direct,
1611705600,32580.05,29236.73,32516.52,102257.23,3149650799.32,30423.05,direct,
1611792000,33880.92,29905.53,30423.05,76993.1,2463162479.45,33443.87,direct,
1611878400,38631.5,31996.08,33443.87,169454.57,6015929349.68,34252.08,direct,
1611964800,34906.15,32858.0,34252.08,46326.31,1574213551.44,34317.82,direct,
1612051200,34381.7,32214.08,34317.82,35337.11,1176981986.93,33143.22,direct,
1612137600,34714.34,32340.24,33143.22,48144.6,1623291067.04,33535.94,direct,
1612224000,36004.47,33459.48,33535.94,51377.38,1789698965.07,35524.43,direct,
1612310400,37704.8,35413.72,35524.43,63974.93,2340630205.42,37677.34,direct,
1612396800,38741.89,36199.19,37677.34,73775.45,2767003411.51,36983.42,direct,
1612483200,38343.92,36626.5,36983.42,45243.69,1705038314.0,38310.24,direct,
1612569600,40989.11,38247.96,38310.24,66494.6,2642530408.41,39267.01,direct,
1612656000,39721.59,37408.16,39267.01,53823.4,2076904733.5,38868.82,direct,
1612742400,46606.82,38063.87,38868.82,138485.21,5944522159.67,46437.41,direct,
1612828800,48209.59,45051.46,46437.41,98670.48,4610214635.38,46509.57,direct,
1612915200,47349.86,43743.99,46509.57,72992.8,3326890835.4,44854.95,direct,
1613001600,48664.81,44032.66,44854.95,72251.82,3377367971.59,48006.18,direct,
1613088000,48930.99,46243.85,48006.18,59549.61,2831634659.58,47435.54,direct,
1613174400,48171.46,46291.19,47435.54,33281.25,1571324550.44,47222.32,direct,
1613260800,49642.39,47096.92,47222.32,37853.59,1841963034.08,48652.87,direct,
1613347200,49031.74,45910.0,48652.87,52683.57,2502097939.18,47936.51,direct,
1613433600,50561.53,47068.63,47936.51,66072.59,3237085085.6,49184.63,direct,
1613520000,52622.68,48967.72,49184.63,67133.49,3423930178.2,52154.91,direct,
1613606400,52550.6,50874.81,52154.91,42530.26,2205232619.94,51591.61,direct,
1613692800,56331.09,50766.83,51591.61,72433.44,3893034056.64,55933.47,direct,
1613779200,57528.16,54140.61,55933.47,52924.57,2974872569.57,55900.84,direct,
1613865600,58348.75,55516.07,55900.84,33823.01,1934005633.01,57469.95,direct,
1613952000,57540.74,48194.31,57469.95,130806.33,6995162441.1,54121.17,direct,
1614038400,54164.35,44983.39,54121.17,165758.08,8016450648.12,48898.7,direct,
1614124800,51399.55,47015.55,48898.7,74972.28,3729774704.65,49738.17,direct,
1614211200,52086.34,46728.88,49738.17,73102.42,3643008748.86,47082.87,direct,
1614297600,48438.38,44153.46,47082.87,90519.05,4204800171.81,46324.5,direct,
1614384000,48362.8,45063.84,46324.5,39013.78,1831237567.32,46191.39,direct,
1614470400,46645.9,43061.92,46191.39,62249.5,2776726256.13,45261.03,direct,
1614556800,49812.2,45058.98,45261.03,65660.6,3146266419.71,49635.07,direct,
1614643200,50221.14,47097.84,49635.07,43281.84,2105387914.68,48501.21,direct,
1614729600,52625.39,48176.64,48501.21,51572.27,2615513552.66,50392.55,direct,
1614816000,51792.65,47516.91,50392.55,61387.71,3024053725.58,48363.74,direct,
1614902400,49467.19,46311.43,48363.74,60955.82,2907395734.68,48775.37,direct,
1614988800,49185.32,47099.07,48775.37,25116.42,1214194643.85,48892.8,direct,
1615075200,51455.54,48892.8,48892.8,32958.26,1658558074.88,50964.18,direct,
1615161600,52408.08,49341.09,50964.18,48084.28,2445827949.75,52405.02,direct,
1615248000,54933.93,51888.98,52405.02,53740.22,2898199576.25,54928.7,direct,
1615334400,57396.59,53054.34,54928.7,70138.56,3898251700.72,55893.31,direct,
1615420800,58142.77,54314.65,55893.31,59202.98,3340389094.49,57809.41,direct,
1615507200,58069.58,55089.68,57809.41,54282.31,3079097934.08,57256.22,direct,
1615593600,61749.15,56103.32,57256.22,57862.75,3439594034.95,61179.79,direct,
1615680000,61674.66,58980.95,61179.79,34886.85,2105197604.06,58998.89,direct,
1615766400,60589.17,54857.68,58998.89,75161.15,4297382088.92,55665.01,direct,
1615852800,56936.04,53269.13,55665.01,62540.93,3441195999.4,56925.01,direct,
1615939200,58975.28,54156.11,56925.01,62035.71,3493543493.16,58909.0,direct,
1616025600,60077.79,57022.2,58909.0,54289.71,3178687259.25,57643.32,direct,
1616112000,59453.32,56283.37,57643.32,41182.41,2397999967.37,58060.21,direct,
1616198400,59911.7,57837.79,58060.21,28696.46,1687922804.56,58101.34,direct,
1616284800,58621.34,55635.61,58101.34,34236.52,1958214099.07,57374.95,direct,
1616371200,58431.44,53795.78,57374.95,51098.9,2865346861.49,54095.36,direct,
1616457600,55836.27,52984.36,54095.36,44780.24,2444787014.61,54355.45,direct,
1616544000,57202.53,51685.15,54355.45,62596.16,3420695083.54,52303.02,direct,
1616630400,53199.52,50406.31,52303.02,69776.36,3617760373.16,51336.09,direct,
1616716800,55083.9,51275.54,51336.09,46165.63,2461374478.26,55055.43,direct,
1616803200,56606.78,53991.0,55055.43,27392.29,1514783182.02,55863.73,direct,
1616889600,56561.55,54717.97,55863.73,24145.77,1345583216.95,55781.01,direct,
1616976000,58413.9,54910.57,55781.01,51547.9,2950020309.68,57626.1,direct,
1617062400,59402.27,57055.21,57626.1,35315.45,2064647135.86,58781.54,direct,
1617148800,59818.5,56918.81,58781.54,46494.48,2727194335.71,58793.8,direct,
1617235200,59469.45,57949.11,58793.8,28027.66,1648724834.05,58730.82,direct,
1617321600,60061.51,58458.46,58730.82,29748.03,1765524921.41,58987.8,direct,
1617408000,59770.87,56958.04,58987.8,25104.9,1470430519.81,57074.97,direct,
1617494400,58493.73,56493.38,57074.97,19002.99,1093079652.2,58219.43,direct,
1617580800,59235.68,56833.44,58219.43,24696.26,1439529332.47,59119.56,direct,
1617667200,59464.31,57369.44,59119.56,26304.15,1535666142.46,58010.35,direct,
1617753600,58628.19,55467.58,58010.35,50347.59,2855410824.81,55951.98,direct,
1617840000,58150.23,55711.07,55951.98,25461.84,1458096433.7,58084.46,direct,
1617926400,58881.94,57694.22,58084.46,21314.29,1241735091.75,58106.85,direct,
1618012800,61193.5,57885.43,58106.85,38726.18,2322058695.22,59784.8,direct,
1618099200,60673.37,59218.25,59784.8,20365.62,1218894531.01,59980.45,direct,
1618185600,61233.29,59421.37,59980.45,31804.9,1913098388.79,59845.76,direct,
1618272000,63682.32,59811.31,59845.76,52964.84,3299086696.94,63558.48,direct,
1618358400,64859.81,61312.98,63558.48,64272.96,4066819695.96,62964.27,direct,
1618444800,63826.89,62038.33,62964.27,34089.46,2146219571.03,63233.03,direct,
1618531200,63567.11,60048.13,63233.03,57540.3,3544777400.64,61416.41,direct,
1618617600,62541.21,59712.92,61416.41,34261.66,2093039585.66,60056.07,direct,
1618704000,60393.33,52785.1,60056.07,112545.94,6264051811.58,56246.82,direct,
1618790400,57590.64,54291.08,56246.82,48650.49,2732647682.18,55680.11,direct,
1618876800,57101.05,53429.73,55680.11,55866.75,3091319805.6,56496.06,direct,
1618963200,56801.94,53640.81,56496.06,41813.35,2312255459.33,53803.25,direct,
1619049600,55458.61,50519.78,53803.25,84222.11,4488994737.96,51717.61,direct,
1619136000,52112.75,47495.24,51717.61,105510.21,5241192198.03,51178.03,direct,
1619222400,51223.86,48769.48,51178.03,33894.94,1695108976.06,50115.99,direct,
1619308800,50576.4,47073.07,50115.99,44241.37,2176241676.28,49120.97,direct,
1619395200,54389.71,48843.41,49120.97,61603.5,3254396664.97,54062.29,direct,
1619481600,55490.94,53357.59,54062.29,40602.56,2220077233.11,55073.48,direct,
1619568000,56461.55,53886.63,55073.48,42647.15,2339383717.48,54877.94,direct,
1619654400,55217.24,52399.42,54877.94,43948.76,2359198137.55,53581.58,direct,
1619740800,57984.34,53089.93,53581.58,48771.0,2719315702.2,57757.97,direct,
1619827200,58498.65,57057.4,57757.97,26146.3,1511783659.93,57843.16,direct,
1619913600,57934.82,56092.72,57843.16,21671.56,1230710822.31,56623.51,direct,
1620000000,58963.84,56531.6,56623.51,41015.04,2371465902.34,57195.07,direct,
1620086400,57226.81,53108.04,57195.07,64556.47,3556756117.3,53244.07,direct,
1620172800,57944.11,52978.89,53244.07,56998.25,3200062630.96,57506.88,direct,
1620259200,58392.76,55299.4,57506.88,50632.92,2878647496.02,56441.94,direct,
1620345600,58695.29,55311.16,56441.94,42812.69,2439662460.45,57374.33,direct,
1620432000,59521.69,56985.44,57374.33,37728.82,2211507566.18,58943.13,direct,
1620518400,59276.99,56350.98,58943.13,45716.87,2645394205.33,58294.18,direct,
1620604800,59587.03,54239.16,58294.18,71168.05,4067497161.41,55870.01,direct,
1620691200,56928.37,54490.38,55870.01,42949.94,2395231325.24,56747.52,direct,
1620777600,58005.44,49182.89,56747.52,74345.74,4035173480.67,49504.08,direct,
1620864000,51377.99,47029.73,49504.08,119769.29,5919941739.84,49700.6,direct,
1620950400,51554.66,48910.06,49700.6,42891.66,2156016499.66,49887.96,direct,
1621036800,50710.05,46606.18,49887.96,53332.47,2591003797.63,46775.29,direct,
1621123200,49808.83,43918.69,46775.29,79337.9,3693969204.75,46490.71,direct,
1621209600,46665.19,42130.83,46490.71,134127.17,5896147491.21,43552.14,direct,
1621296000,45819.36,42309.39,43552.14,71930.7,3159184422.64,42886.02,direct,
1621382400,43564.34,29925.2,42886.02,290986.06,11120220854.77,36771.87,direct,
1621468800,42520.03,35009.25,36771.87,139648.53,5531454912.79,40597.4,direct,
1621555200,42252.07,33552.8,40597.4,120589.87,4573692788.95,37350.39,direct,
1621641600,38841.92,35287.71,37350.39,74964.98,2808008188.27,37491.5,direct,
1621728000,38304.55,31157.18,37491.5,131584.71,4494413873.1,34716.84,direct,
1621814400,39945.35,34467.32,34716.84,106765.14,3981461441.04,38837.76,direct,
1621900800,39842.9,36509.09,38837.76,66530.67,2529569055.97,38387.36,direct,
1621987200,40854.81,37855.81,38387.36,66483.59,2607759779.42,39295.08,direct,
1622073600,40408.95,37211.84,39295.08,46474.62,1804036815.09,38538.84,direct,
1622160000,38879.6,34733.76,38538.84,85345.66,3104364367.82,35680.92,direct,
1622246400,37307.1,33666.06,35680.92,60616.25,2127790128.94,34611.58,direct,
1622332800,36481.62,33400.65,34611.58,37522.16,1325408340.1,35662.59,direct,
1622419200,37512.8,34202.86,35662.59,50306.62,1821662523.97,37290.83,direct,
1622505600,37910.19,35733.52,37290.83,44444.78,1626268789.21,36683.51,direct,
1622592000,38225.18,35935.34,36683.51,39948.44,1494571249.19,37576.98,direct,
1622678400,39482.46,37199.92,37576.98,41098.93,1586641442.02,39229.66,direct,
1622764800,39273.49,35617.03,39229.66,49661.48,1837944242.33,36861.5,direct,
1622851200,37911.76,34846.16,36861.5,39864.17,1444088532.56,35538.4,direct,
1622937600,36453.81,35264.34,35538.4,27469.69,986275148.28,35798.57,direct,
1623024000,36790.39,33367.12,35798.57,52209.55,1850311020.63,33582.86,direct,
1623110400,34061.09,31034.35,33582.86,88483.79,2890313261.68,33409.38,direct,
1623196800,37528.42,32435.18,33409.38,92280.57,3249553573.38,37391.58,direct,
1623283200,38387.2,35821.05,37391.58,63052.49,2338112083.52,36680.78,direct,
1623369600,37665.85,35981.84,36680.78,43119.67,1596038876.7,37339.98,direct,
1623456000,37445.32,34655.21,37339.98,40619.14,1450138289.51,35541.78,direct,
1623542400,39374.68,34802.24,35541.78,46353.98,1727291768.5,39017.37,direct,
1623628800,41025.42,38755.79,39017.37,68729.09,2740589573.6,40526.63,direct,
1623715200,41307.06,39526.69,40526.63,48248.1,1943860792.12,40161.86,direct,
1623801600,40487.98,38122.04,40161.86,48107.62,1883613058.48,38345.41,direct,
1623888000,39537.42,37386.57,38345.41,41591.09,1599770630.8,38082.3,direct,
1623974400,38201.23,35158.89,38082.3,60242.99,2207651943.63,35830.29,direct,
1624060800,36443.26,34863.17,35830.29,44782.25,1601193146.33,35515.38,direct,
1624147200,36139.95,33377.82,35515.38,56525.29,1964614466.35,35602.26,direct,
1624233600,35760.61,31284.7,35602.26,111039.05,3650731161.39,31652.62,direct,
1624320000,33312.87,28908.07,31652.62,129940.61,4060734244.07,32537.58,direct,
1624406400,34831.93,31790.02,32537.58,60338.69,2037061709.14,33678.64,direct,
1624492800,35267.23,32340.83,33678.64,38755.56,1311147481.02,34649.84,direct,
1624579200,35494.5,31290.25,34649.84,91636.1,3027434524.39,31593.86,direct,
1624665600,32680.58,30190.9,31593.86,58331.1,1826363014.48,32307.35,direct,
1624752000,34754.5,32031.15,32307.35,60403.96,2002954688.79,34713.81,direct,
1624838400,35292.57,33890.86,34713.81,41259.21,1424168416.33,34487.11,direct,
1624924800,36624.75,34243.82,34487.11,44215.51,1578253520.29,35901.41,direct,
1625011200,36090.37,34062.04,35901.41,39796.96,1388243727.19,35056.39,direct,
1625097600,35065.41,32757.33,35056.39,36889.93,1238732543.23,33543.11,direct,
1625184000,33968.47,32715.18,33543.11,33082.4,1102040372.36,33804.54,direct,
1625270400,34944.91,33333.05,33804.54,17319.23,595117204.83,34682.84,direct,
1625356800,35945.36,34390.95,34682.84,15950.93,563891553.21,35287.97,direct,
1625443200,35290.8,33151.51,35287.97,31526.39,1072690410.4,33702.79,direct,
1625529600,35096.65,33558.75,33702.79,32844.8,1123145329.6,34237.66,direct,
1625616000,35066.82,33807.42,34237.66,21784.2,752074468.65,33880.79,direct,
1625702400,33934.31,32108.68,33880.79,47884.76,1573967671.27,32874.01,direct,
1625788800,34076.49,32274.31,32874.01,25677.95,853165387.13,33804.2,direct,
1625875200,34253.5,33030.16,33804.2,19345.51,651899496.99,33515.13,direct,
1625961600,34595.69,33335.4,33515.13,15724.2,533337900.01,34249.3,direct,
1626048000,34658.46,32660.38,34249.3,31074.01,1039311244.06,33088.51,direct,
1626134400,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,direct,
1626220800,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,direct,
1626307200,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,direct,
1626393600,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,direct,
1626480000,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,direct,
1626566400,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,direct,
1626652800,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,direct,
1626739200,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,direct,
1626825600,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,direct,
1626912000,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,direct,
1626998400,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,direct,
1627084800,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,direct,
1627171200,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,direct,
1627257600,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,direct,
1627344000,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,direct,
1627430400,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,direct,
1627516800,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,direct,
1627603200,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,direct,
1627689600,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,direct,
1627776000,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,direct,
1627862400,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,direct,
1627948800,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,direct,
1628035200,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,direct,
1628121600,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,direct,
1628208000,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,direct,
1628294400,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,direct,
1628380800,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,direct,
1628467200,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,direct,
1628553600,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,direct,
1628640000,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,direct,
1628726400,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,direct,
1628812800,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,direct,
1628899200,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,direct,
1628985600,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,direct,
1629072000,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,direct,
1629158400,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,direct,
1629244800,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,direct,
1629331200,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,direct,
1629417600,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,direct,
1629504000,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,direct,
1629590400,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,direct,
1629676800,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,direct,
1629763200,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,direct,
1629849600,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,direct,
1629936000,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,direct,
1630022400,49166.31,46376.81,46852.22,27872.76,1331637984.84,49088.1,direct,
1630108800,49306.47,48386.9,49088.1,12815.36,626553869.3,48918.9,direct,
1630195200,49653.49,47841.49,48918.9,18983.79,924625515.76,48794.26,direct,
1630281600,48878.11,46872.47,48794.26,29046.26,1392617744.31,46993.31,direct,
1630368000,48252.74,46713.72,46993.31,29947.56,1418199668.83,47159.26,direct,
1630454400,49062.05,46544.74,47159.26,31823.8,1520961266.36,48840.01,direct,
1630540800,50374.89,48632.7,48840.01,32516.15,1615790894.94,49280.77,direct,
1630627200,51056.15,48362.56,49280.77,38496.86,1926045807.12,50019.51,direct,
1630713600,50549.35,49501.12,50019.51,16795.12,839888927.54,49935.29,direct,
1630800000,51890.18,49499.28,49935.29,21382.07,1084416553.08,51784.16,direct,
1630886400,52766.16,51035.68,51784.16,25623.3,1328373298.0,52693.32,direct,
1630972800,52919.24,43904.42,52693.32,83874.09,4055873734.71,46856.31,direct,
1631059200,47362.35,44475.76,46856.31,45638.83,2105187289.07,46073.45,direct,
1631145600,47335.29,45572.3,46073.45,32273.7,1499767099.51,46392.85,direct,
1631232000,47026.67,44198.27,46392.85,35701.24,1631276774.64,44853.1,direct,
1631318400,45987.63,44741.98,44853.1,14599.26,662298068.85,45166.12,direct,
1631404800,46403.5,44765.82,45166.12,16366.41,747181260.09,46049.72,direct,
1631491200,46821.84,43511.3,46049.72,42623.67,1909473369.72,44958.56,direct,
1631577600,47263.56,44776.37,44958.56,26751.25,1237183544.6,47129.01,direct,
1631664000,48457.3,46725.15,47129.01,26904.97,1282942628.56,48148.45,direct,
1631750400,48498.51,47050.55,48148.45,25702.33,1229076140.65,47764.47,direct,
1631836800,48172.36,46770.31,47764.47,18941.92,899242093.44,47297.98,direct,
1631923200,48808.0,47066.47,47297.98,15782.18,761079785.11,48312.46,direct,
1632009600,48376.3,46864.5,48312.46,14044.93,668723282.36,47251.76,direct,
1632096000,47340.49,42552.63,47251.76,64374.41,2849781014.82,42925.46,direct,
1632182400,43625.93,39767.17,42925.46,70924.75,2972565920.07,40709.59,direct,
1632268800,44012.22,40589.07,40709.59,42391.1,1807576533.35,43576.15,direct,
1632355200,44994.17,43108.42,43576.15,34506.88,1522818255.74,44893.87,direct,
1632441600,45143.18,40807.2,44893.87,60130.03,2565373998.35,42848.41,direct,
1632528000,42992.94,41710.08,42848.41,18046.04,767641976.96,42721.91,direct,
1632614400,43928.49,40825.4,42721.91,27847.04,1187820024.18,43201.79,direct,
1632700800,44360.41,42139.24,43201.79,26251.27,1140232492.25,42187.51,direct,
1632787200,42781.24,40924.13,42187.51,31946.42,1335757058.57,41056.79,direct,
1632873600,42603.18,40790.67,41056.79,26354.27,1100252801.68,41539.43,direct,
1632960000,44106.6,41436.79,41539.43,33984.98,1469981944.79,43829.34,direct,
1633046400,48470.13,43304.82,43829.34,53577.95,2498575570.28,48164.35,direct,
1633132800,48347.69,47468.49,48164.35,16062.18,769022184.37,47669.02,direct,
1633219200,49185.34,47137.07,47669.02,18588.83,895606844.23,48234.05,direct,
1633305600,49501.21,46944.28,48234.05,34394.0,1664027525.19,49276.91,direct,
1633392000,51885.03,49087.72,49276.91,40687.89,2049372160.16,51504.27,direct,
1633478400,55656.67,50439.32,51504.27,64415.98,3444996109.53,55345.85,direct,
1633564800,55359.77,53391.93,55343.24,33806.76,1836529821.85,53797.21,direct,
1633651200,56047.91,53666.09,53796.22,29127.91,1592265868.06,53949.29,direct,
1633737600,55485.2,53696.32,53949.29,14593.95,799607238.61,54968.04,direct,
1633824000,56473.63,54131.52,54968.04,23094.98,1276001425.96,54700.24,direct,
1633910400,57825.98,54448.68,54700.24,31803.75,1805863526.52,57498.8,direct,
1633996800,57646.93,54098.22,57498.8,33966.65,1913353762.18,56010.9,direct,
1634083200,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,
1634169600,58514.76,56854.38,57369.0,28061.61,1617497364.76,57359.21,direct,
1634256000,62889.98,56885.66,57359.21,62053.36,3737889743.83,61684.96,direct,
1634342400,62341.46,60153.79,61684.96,22943.96,1404879137.37,60877.77,direct,
1634428800,61698.1,59050.3,60877.77,23336.32,1414498881.98,61520.54,direct,
1634515200,62662.72,59925.93,61520.54,50489.09,3113486441.7,62038.16,direct,
1634601600,64468.7,61410.11,62038.16,42983.11,2706420467.09,64283.97,direct,
1634688000,66980.66,63543.7,64283.97,45364.94,2978059285.56,66021.02,direct,
1634774400,66645.73,62076.16,66021.02,62097.42,3962470063.85,62283.96,direct,
1634860800,63731.17,60017.23,62283.96,40476.42,2504718475.2,60693.59,direct,
1634947200,61733.43,59705.11,60693.59,16232.5,990360071.85,61313.09,direct,
1635033600,61481.25,59529.34,61313.09,19158.07,1158838824.68,60863.56,direct,
1635120000,63709.97,60658.35,60863.56,24693.91,1549308691.98,63089.04,direct,
1635206400,63290.04,59868.68,63089.04,28107.19,1738003094.57,60315.68,direct,
1635292800,61473.0,58128.18,60315.68,45852.35,2719093218.08,58464.42,direct,
1635379200,62252.08,58145.43,58464.42,51251.1,3090102767.38,60610.11,direct,
1635465600,62967.45,60269.97,60610.11,35214.62,2168021242.77,62282.5,direct,
1635552000,62371.52,60774.38,62282.5,15917.35,979987095.61,61891.91,direct,
1635638400,62420.57,60022.06,61891.91,19359.29,1181933822.61,61349.75,direct,
1635724800,62482.31,59554.88,61349.75,31925.65,1955088666.05,60960.98,direct,
1635811200,64283.57,60677.48,60960.98,36009.96,2260756044.28,63260.05,direct,
1635897600,63553.52,61057.89,63260.05,29618.09,1852233940.61,62929.93,direct,
1635984000,63102.86,60745.84,62929.93,23030.57,1420765190.91,61448.47,direct,
1636070400,62621.97,60789.16,61448.47,20540.56,1262030165.48,61019.66,direct,
1636156800,61594.16,60130.85,61019.66,15432.25,939530051.87,61529.76,direct,
1636243200,63309.57,61406.56,61529.76,14937.9,929571983.79,63302.78,direct,
1636329600,67755.46,63302.78,63302.78,39774.17,2614939972.01,67549.14,direct,
1636416000,68514.26,66312.42,67549.14,32745.53,2209551778.82,66939.24,direct,
1636502400,68978.64,63196.25,66939.24,50591.31,3365466815.36,64926.06,direct,
1636588800,65585.68,64130.37,64926.06,21475.67,1393819061.45,64820.8,direct,
1636675200,65466.0,62315.02,64820.8,32742.19,2090846686.0,64156.3,direct,
1636761600,64967.34,63406.98,64156.3,12719.98,815997863.99,64409.56,direct,
1636848000,65509.06,63616.33,64409.56,14680.72,947303706.23,65509.06,direct,
1636934400,66335.42,63442.58,65509.06,25263.23,1639253320.63,63614.06,direct,
1637020800,63614.53,58745.71,63614.06,61509.16,3740808475.72,60108.9,direct,
1637107200,60837.09,58566.05,60108.9,43164.9,2582737930.61,60365.6,direct,
1637193600,60964.37,56535.61,60365.6,63523.43,3718546724.95,56930.68,direct,
1637280000,58403.92,55655.03,56930.68,36833.38,2107344590.7,58136.22,direct,
1637366400,59901.9,57450.63,58136.22,16773.71,985075173.7,59769.66,direct,
1637452800,60058.65,58575.6,59769.66,14990.7,888045056.17,58700.83,direct,
1637539200,59391.98,55673.01,58700.83,41371.1,2371226089.18,56303.06,direct,
1637625600,57873.77,55485.59,56303.06,37871.22,2153848949.04,57566.6,direct,
1637712000,57740.34,55899.88,57566.6,28738.13,1630017073.7,57175.09,direct,
1637798400,59437.04,57056.64,57175.09,24221.47,1412787308.46,58966.99,direct,
